cont,providername,providerid,region,period,usagecategory,product,productdetail,cost,tag:user:name
2900,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Data Transfer - Region to Region (Out),S3,Data Transfer,5.93E-05,
2901,cropwise-databus-prod,5.69741E+11,us-east-2,202305,WarmStorage-ByteHrs-EFS,AWS Backup,AWS Backup,0.03479849,
2902,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Compute,Lambda: All,Lambda: All,31.62831386,prod-ingestor-pessl
2903,cropwise-databus-prod,5.69741E+11,sa-east-1,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2904,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Data Transfer - Region to Region,Elastic Search,Data Transfer,0.051239209,prod-valet
2905,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202205,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2906,cropwise-databus-prod,5.69741E+11,us-east-2,202210,EBS:VolumeUsage.gp2,EC2: All,EC2: Volumes,25.94862286,
2907,cropwise-databus-prod,5.69741E+11,us-east-2,202205,DataProcessing-Bytes,CloudWatch,CloudWatch,5.217916032,prod-ingestor-pessl
2908,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Requests,S3,S3,0.086671,
2909,cropwise-databus-prod,5.69741E+11,us-east-2,202203,Data Transfer - Internet (Out),EC2: All,Data Transfer,3.43E-05,prod-valet-analytics
2910,cropwise-databus-prod,5.69741E+11,us-east-2,202212,DataProcessing-Bytes,CloudWatch,CloudWatch,16.87919109,
2911,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Compute,Lambda: All,Lambda: All,10.2164765,prod-ingestor-arable
2912,cropwise-databus-prod,5.69741E+11,us-east-2,202211,NatGateway,EC2: All,EC2: All,64.8,prod-valet-analytics
2913,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Data Transfer - CloudFront - In,Lambda: All,Data Transfer,0,
2914,cropwise-databus-prod,5.69741E+11,us-east-2,202207,DataProcessing-Bytes,CloudWatch,CloudWatch,3.767202111,prod-ingestor-cropwise
2915,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Requests,S3,S3,4.8753648,prod-ingestor-arable
2916,cropwise-databus-prod,5.69741E+11,us-east-2,202205,ApiGatewayRequest,API Gateway,API Gateway,0.688527,prod-valet-observations
2917,cropwise-databus-prod,5.69741E+11,us-east-2,202203,WarmStorage-ByteHrs-EFS,AWS Backup,AWS Backup,2.301848251,prod-ingestor
2918,cropwise-databus-prod,5.69741E+11,us-west-2,202201,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2919,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Data Transfer - Internet (Out),RDS: All,Data Transfer,0.001912844,prod-valet-analytics
2920,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Requests-Tier1,SNS: Notifications,SNS: Notifications,0.756857,prod-valet-observations
2921,cropwise-databus-prod,5.69741E+11,us-west-1,202204,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2922,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (In),EC2: All,Data Transfer,0,prod-cropwise-observations-cfstack
2923,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - CloudFront - In,Lambda: All,Data Transfer,0,
2924,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - CloudFront - Out,Lambda: All,Data Transfer,0,
2925,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Requests,S3,S3,0.0096744,
2926,cropwise-databus-prod,5.69741E+11,ap-south-1,202205,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2927,cropwise-databus-prod,5.69741E+11,United States,202202,Requests,CloudFront: CDN,CloudFront: CDN,0,
2928,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Write Capacity Units,DynamoDB,DynamoDB,928.5842178,prod-valet-observations
2929,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202201,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
2930,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Data Transfer - Internet (In),Lambda: All,Data Transfer,0,
2931,cropwise-databus-prod,5.69741E+11,eu-west-3,202207,PaidEventsRecorded,CloudTrail,CloudTrail,0.01398,
2932,cropwise-databus-prod,5.69741E+11,us-east-1,202203,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2933,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Requests,Lambda: All,Lambda: All,0.0527638,prod-valet-analytics
2934,cropwise-databus-prod,5.69741E+11,us-east-2,202207,us-east-2-KMS-Requests,Key Management,Key Management,0.543465,
2935,cropwise-databus-prod,5.69741E+11,us-east-2,202211,PaidEventsRecorded,CloudTrail,CloudTrail,5.78254,
2936,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Requests,Lambda: All,Lambda: All,0.6802672,prod-cropwise-observations-v2
2937,cropwise-databus-prod,5.69741E+11,us-east-2,202304,DataProcessing-Bytes,CloudWatch,CloudWatch,0.00017875,prod-ingestor-agfiniti
2938,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Compute,Lambda: All,Lambda Savings Plan Applied,0.00065306,prod-ingestor-clearag
2939,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Region to Region (Out),Elastic Load Balancer: All,Data Transfer,3.41E-06,
2940,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Internet (In),Lambda: All,Data Transfer,0,
2941,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Compute,Lambda: All,Lambda: All,5.75529856,prod-cropwise-observations-v2
2942,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Crawler-DPU-Hour,Glue,Glue,7.84757248,
2943,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.003110718,prod-api-auth
2944,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Read Capacity Units,DynamoDB,DynamoDB,35.2523625,prod-valet
2945,cropwise-databus-prod,5.69741E+11,us-west-1,202207,PaidEventsRecorded,CloudTrail,CloudTrail,0.01438,
2946,cropwise-databus-prod,5.69741E+11,us-east-1,202209,PaidEventsRecorded,CloudTrail,CloudTrail,0.36028,
2947,cropwise-databus-prod,5.69741E+11,eu-west-2,202206,InsightsEvents,CloudTrail,CloudTrail,0.0028735,
2948,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Data Transfer - Region to Region (In),Lambda: All,Data Transfer,0,
2949,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Inter AZ (In),EC2: All,Data Transfer,0.96117947,
2950,cropwise-databus-prod,5.69741E+11,us-east-2,202206,IADataAccess-Bytes,Elastic File System,Elastic File System,3.090566408,prod-ingestor
2951,cropwise-databus-prod,5.69741E+11,us-east-2,202212,DataProcessing-Bytes,CloudWatch,CloudWatch,8.53703336,prod-api-auth
2952,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Requests,Lambda: All,Lambda: All,0.5201724,prod-ingestor-john-deere
2953,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Data Transfer - Internet (Out),SNS: Notifications,Data Transfer,0.101036245,prod-ingestor
2954,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Storage,S3,S3,0.633809949,prod-valet
2955,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Internet (Out),EC2: All,Data Transfer,0.397725455,prod-valet-analytics
2956,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Region to Region (Out),S3,Data Transfer,2.72E-06,
2957,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - CloudFront - In,Lambda: All,Data Transfer,0,
2958,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (Out),S3,Data Transfer,0.12060044,
2959,cropwise-databus-prod,5.69741E+11,us-east-1,202207,Requests,S3,S3,9.20E-06,prod-ingestor-sencrop
2960,cropwise-databus-prod,5.69741E+11,ap-south-1,202208,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
2961,cropwise-databus-prod,5.69741E+11,us-east-1,202301,FreeEventsRecorded,CloudTrail,CloudTrail,0,
2962,cropwise-databus-prod,5.69741E+11,us-east-1,202301,PaidEventsRecorded,CloudTrail,CloudTrail,0.00128,
2963,cropwise-databus-prod,5.69741E+11,us-east-2,202206,DataProcessing-Bytes,CloudWatch,CloudWatch,0.01959115,prod-valet
2964,cropwise-databus-prod,5.69741E+11,us-east-2,202211,TimedStorage-ByteHrs,CloudWatch,CloudWatch,1.64E-06,prod-scheduled-tasks
2965,cropwise-databus-prod,5.69741E+11,us-east-2,202301,TimedStorage-ByteHrs,CloudWatch,CloudWatch,1.89E-07,prod-ingestor-agfiniti
2966,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region (Out),S3,Data Transfer,5.60E-08,prod-ingestor-trapview
2967,cropwise-databus-prod,5.69741E+11,eu-west-3,202208,InsightsEvents,CloudTrail,CloudTrail,0.0029085,
2968,cropwise-databus-prod,5.69741E+11,us-east-1,202205,Requests,S3,S3,2.40E-05,prod-valet
2969,cropwise-databus-prod,5.69741E+11,eu-west-2,202207,Data Transfer - Internet (Out),DynamoDB,Data Transfer,1.07E-07,
2970,cropwise-databus-prod,5.69741E+11,us-east-2,202212,AWSSecretsManagerAPIRequest,Secrets Manager,Secrets Manager,0.00014,
2971,cropwise-databus-prod,5.69741E+11,us-east-1,202304,APIRequest,Taxes,Taxes,0,
2972,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Data Transfer - Internet (In),RDS: All,Data Transfer,0,
2973,cropwise-databus-prod,5.69741E+11,us-east-1,202204,Requests,S3,S3,0.0001558,
2974,cropwise-databus-prod,5.69741E+11,eu-west-2,202204,Data Transfer - Internet (Out),DynamoDB,Data Transfer,1.34E-07,
2975,cropwise-databus-prod,5.69741E+11,ca-central-1,202202,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
2976,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Data Transfer - Internet (Out),S3,Data Transfer,0.088354962,prod-valet
2977,cropwise-databus-prod,5.69741E+11,United States,202207,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
2978,cropwise-databus-prod,5.69741E+11,us-east-2,202209,Data Transfer - Region to Region (Out),S3,Data Transfer,7.45E-08,prod-infra-efs
2979,cropwise-databus-prod,5.69741E+11,us-east-2,202303,ES:GP2-Storage,Elastic Search,Elastic Search,3.810483873,prod-valet
2980,cropwise-databus-prod,5.69741E+11,us-east-2,202203,DataScanned-Bytes,CloudWatch,CloudWatch,0.000759249,prod-ingestor-pessl
2981,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Compute,Lambda: All,Lambda: All,2.14E-05,prod-cropwise-observations-create-kafka-topics
2982,cropwise-databus-prod,5.69741E+11,us-east-2,202302,TagStorage-TagHrs,S3,S3,1.067331714,prod-ingestor-arable
2983,cropwise-databus-prod,5.69741E+11,us-east-1,202303,Requests,S3,S3,1.08E-05,prod-ingestor-groguru
2984,cropwise-databus-prod,5.69741E+11,Europe,202208,CloudFront Internet,CloudFront: CDN,CloudFront: CDN,0,
2985,cropwise-databus-prod,5.69741E+11,ca-central-1,202201,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
2986,cropwise-databus-prod,5.69741E+11,us-east-2,202210,TimedStorage-ByteHrs,CloudWatch,CloudWatch,5.72E-05,prod-ingestor-veris
2987,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region (Out),S3,Data Transfer,6.27E-08,prod-ingestor-veris
2988,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Compute,Lambda: All,Lambda: All,0.07894379,prod-valet-configurations
2989,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Requests,S3,S3,37.2524824,prod-ingestor-sencrop
2990,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Data Transfer - Internet (Out),Lambda: All,Data Transfer,2.525491295,
2991,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Data Transfer - Internet (Out),EC2: All,Data Transfer,0.523778936,prod-valet
2992,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Compute,Lambda: All,Lambda: All,6.83658903,prod-ingestor
2993,cropwise-databus-prod,5.69741E+11,us-east-2,202306,DataProcessing-Bytes,CloudWatch,CloudWatch,0.001648739,prod-valet-configurations
2994,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Data Transfer - Internet (Out),API Gateway,Data Transfer,1.490792852,prod-valet
2995,cropwise-databus-prod,5.69741E+11,us-east-2,202306,DataProcessing-Bytes,CloudWatch,CloudWatch,0.001199263,prod-ingestor-agfiniti
2996,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Compute,Lambda: All,Lambda: All,0.000536751,prod-valet-cost-metering
2997,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Region to Region (Out),S3,Data Transfer,7.37E-08,prod-ingestor-groguru
2998,cropwise-databus-prod,5.69741E+11,us-east-2,202211,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.001707191,prod-ingestor-john-deere
2999,cropwise-databus-prod,5.69741E+11,us-east-1,202210,Requests,S3,S3,8.40E-06,prod-ingestor-pessl
3000,cropwise-databus-prod,5.69741E+11,us-east-2,202209,DataProcessing-Bytes,CloudWatch,CloudWatch,1.074784501,prod-ingestor
3001,cropwise-databus-prod,5.69741E+11,us-west-1,202209,CW:Requests,CloudWatch,CloudWatch,1.00E-05,
3002,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Region to Region (Out),S3,Data Transfer,1.11E-06,prod-cropwise-observations
3003,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TimedStorage-ByteHrs,CloudWatch,CloudWatch,6.86E-07,prod-isoxml-prescription-converter
3004,cropwise-databus-prod,5.69741E+11,ap-northeast-1,202207,Data Transfer - Internet (Out),DynamoDB,Data Transfer,0,
3005,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region (Out),RDS: All,Data Transfer,3.82E-05,
3006,cropwise-databus-prod,5.69741E+11,us-east-2,202208,Event-64K-Chunks,CloudWatch Events,CloudWatch Events,0.000154,
3007,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Data Transfer - Region to Region (Out),Elastic Load Balancer: All,Data Transfer,2.30E-06,
3008,cropwise-databus-prod,5.69741E+11,ap-northeast-2,202205,PaidEventsRecorded,CloudTrail,CloudTrail,0.00482,
3009,cropwise-databus-prod,5.69741E+11,eu-west-3,202301,CW:Requests,CloudWatch,CloudWatch,0,
3010,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - CloudFront - In,EC2: All,Data Transfer,0,prod-cropwise-observations-cfstack
3011,cropwise-databus-prod,5.69741E+11,us-east-2,202301,PaidEventsAnalyzed,Taxes,Taxes,0,
3012,cropwise-databus-prod,5.69741E+11,us-east-1,202208,Requests,S3,S3,1.20E-05,prod-ingestor-pessl
3013,cropwise-databus-prod,5.69741E+11,us-east-2,202306,DataProcessing-Bytes,CloudWatch,CloudWatch,8.89E-06,prod-valet-cost-metering
3014,cropwise-databus-prod,5.69741E+11,eu-west-3,202202,Data Transfer - Internet (In),DynamoDB,Data Transfer,0,
3015,cropwise-databus-prod,5.69741E+11,us-east-2,202212,PaidEventsRecorded,Taxes,Taxes,0,
3016,cropwise-databus-prod,5.69741E+11,us-east-1,202208,Requests,S3,S3,1.04E-05,prod-ingestor-trapview
3017,cropwise-databus-prod,5.69741E+11,us-east-2,202302,NatGateway-Bytes,Taxes,Taxes,0,
3018,cropwise-databus-prod,5.69741E+11,us-east-2,202206,Data Transfer - Region to Region (Out),S3,Data Transfer,7.54E-08,prod-valet-observations
3019,cropwise-databus-prod,5.69741E+11,us-east-2,202207,TimedStorage-ByteHrs,CloudWatch,CloudWatch,0.004644691,prod-api-auth
3020,cropwise-databus-prod,5.69741E+11,us-east-2,202209,WarmStorage-ByteHrs-EFS,AWS Backup,AWS Backup,0.039431856,
3021,cropwise-databus-prod,5.69741E+11,us-west-1,202203,CW:Requests,CloudWatch,CloudWatch,1.00E-05,
3022,cropwise-databus-prod,5.69741E+11,us-east-2,202303,TimedStorage-ByteHrs,CloudWatch,CloudWatch,3.44E-06,prod-ingestor-cost-metering
3023,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Write Capacity Units,DynamoDB,DynamoDB,1.25E-05,prod-valet-configurations
3024,cropwise-databus-prod,5.69741E+11,us-east-2,202306,Data Transfer - Region to Region (Out),S3,Data Transfer,3.15E-08,prod-ingestor-arable
3025,cropwise-databus-prod,5.69741E+11,us-east-2,202211,Data Transfer - Region to Region (Out),S3,Data Transfer,6.27E-08,prod-ingestor-pessl
3026,cropwise-databus-prod,5.69741E+11,us-east-2,202205,Requests-Tier1,SNS: Notifications,SNS: Notifications,5.00E-07,
3027,cropwise-databus-prod,5.69741E+11,us-east-2,202303,Data Transfer - Internet (Out),API Gateway,Data Transfer,1.02E-08,prod-api-auth
3028,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - Internet (In),EC2: All,Data Transfer,0,
3029,cropwise-databus-prod,5.69741E+11,ap-south-1,202304,PaidEventsRecorded,CloudTrail,CloudTrail,2.00E-05,
3030,cropwise-databus-prod,5.69741E+11,us-east-2,202210,Data Transfer - Region to Region (Out),EC2: All,Data Transfer,1.22E-07,prod-valet-analytics
3031,cropwise-databus-prod,5.69741E+11,us-east-2,202210,TimedStorage-ByteHrs,Taxes,Taxes,0,
3032,cropwise-databus-prod,5.69741E+11,United States,202212,CloudFront to Origin,CloudFront: CDN,CloudFront: CDN,1.02E-06,
3033,cropwise-databus-prod,5.69741E+11,us-east-2,202202,Requests-Tier1,SNS: Notifications,SNS: Notifications,1.50E-06,prod-valet-analytics
3034,cropwise-databus-prod,5.69741E+11,us-east-2,202305,TimedPITRStorage-ByteHrs,DynamoDB,DynamoDB,0,
3035,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - CloudFront - Out,EC2: All,Data Transfer,0,prod-valet
3036,cropwise-databus-prod,5.69741E+11,us-west-2,202212,CW:Requests,CloudWatch,CloudWatch,9.00E-05,
3037,cropwise-databus-prod,5.69741E+11,us-east-2,202212,VendedLog-Bytes,Taxes,Taxes,0,
3038,cropwise-databus-prod,5.69741E+11,us-east-2,202201,Requests-Tier1,SNS: Notifications,SNS: Notifications,2.00E-06,prod-valet
3039,cropwise-databus-prod,5.69741E+11,us-east-2,202212,WarmStorage-ByteHrs-EFS,Taxes,Taxes,0,
3040,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Compute,Lambda: All,Lambda: All,0.065309631,prod-infra-efs
3041,cropwise-databus-prod,5.69741E+11,us-east-2,202301,ElasticIP:IdleAddress,Taxes,Taxes,0,
3042,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Write Capacity Units,DynamoDB,DynamoDB,3.75E-06,prod-valet-cost-metering
3043,cropwise-databus-prod,5.69741E+11,us-east-2,202204,Data Transfer - Internet (Out),API Gateway,Data Transfer,4.71E-08,prod-valet-analytics
3044,cropwise-databus-prod,5.69741E+11,us-west-1,202212,CW:GMD-Metrics,CloudWatch,CloudWatch,1.00E-05,
3045,cropwise-databus-prod,5.69741E+11,us-east-2,202212,Requests-Tier2,Taxes,Taxes,0,
3046,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Request-ARM,Taxes,Taxes,0,
3047,cropwise-databus-prod,5.69741E+11,us-west-1,202301,CW:Requests,CloudWatch,CloudWatch,1.00E-05,
3048,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Internet (Out),S3,Data Transfer,1.15E-08,prod-scheduled-tasks
3049,cropwise-databus-prod,5.69741E+11,us-east-2,202302,DataProcessing-Bytes,CloudWatch,CloudWatch,0.575651146,prod-valet-observations
3050,cropwise-databus-prod,5.69741E+11,us-east-2,202302,PaidEventsAnalyzed-Bytes,Guard Duty,Guard Duty,1.19068613,
3051,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Requests-Tier1,SQS: Messaging,SQS: Messaging,2.1329168,prod-ingestor-cropwise
3052,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Internet (Out),Elastic Search,Data Transfer,0.004140896,prod-valet
3053,cropwise-databus-prod,5.69741E+11,us-east-2,202304,DataProcessing-Bytes,CloudWatch,CloudWatch,0.01264389,prod-ingestor-clearag
3054,cropwise-databus-prod,5.69741E+11,us-east-2,202304,TimedPITRStorage-ByteHrs,DynamoDB,DynamoDB,1.39E-07,prod-valet-configurations
3055,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Write Capacity Units,DynamoDB,DynamoDB,0.03131402,prod-ingestor-trapview
3056,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Storage,DynamoDB,DynamoDB,5.87E-05,prod-api-auth
3057,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Requests-Tier1,SNS: Notifications,SNS: Notifications,0.0001885,
3058,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Data Transfer - Internet (In),Elastic Load Balancer: All,Data Transfer,0,
3059,cropwise-databus-prod,5.69741E+11,us-east-2,202304,Data Transfer - CloudFront - Out,EC2: All,Data Transfer,0,prod-ingestor
3060,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Compute,Lambda: All,Lambda Savings Plan Applied,0.001542931,prod-ingestor-clearag
3061,cropwise-databus-prod,5.69741E+11,us-east-2,202305,Compute,Lambda: All,Lambda: All,0.224119874,prod-ingestor-cost-metering
3062,cropwise-databus-prod,5.69741E+11,eu-central-1,202305,Data Transfer - Internet (Out),Step Functions,Data Transfer,6.03E-07,
3063,cropwise-databus-prod,5.69741E+11,us-east-2,202302,Data Transfer - Inter AZ (In),EC2: All,Data Transfer,44.12130461,prod-cropwise-observations-eks
3064,cropwise-databus-prod,5.69741E+11,us-east-2,202301,us-east-2-KMS-Keys,Key Management,Key Management,0.997311812,prod-valet
3065,cropwise-databus-prod,5.69741E+11,us-east-2,202301,Data Transfer - Region to Region (In),EC2: All,Data Transfer,0.119476704,prod-cropwise-observations-cfstack
